#{"t_start": 1707317816.0819433, "env_id": "None"}
r,l,t
-365.011437,5000,34993.282531
-308.971516,5000,35083.80165
-331.506858,5000,35175.199752
-354.779218,5000,35266.589792
-350.722659,5000,35357.390889
-213.205828,5000,35447.311975
-361.288941,5000,35537.899075
-361.7522,5000,35627.935166
-362.27401,5000,35718.838263
-336.050813,5000,35809.431357
-305.739894,5000,35900.268421
-306.838523,5000,35991.154364
-377.675177,5000,36081.783339
-317.25236,5000,36173.030255
-328.36248,5000,36263.659202
25.04159,5000,36354.159203
-181.444883,5000,36445.254153
-1502.660674,5000,36536.525099
-335.410302,5000,36628.839056
-357.54787,5000,36720.089005
-154.7201,5000,36811.427955
-134.874402,5000,36902.603822
-314.646917,5000,36994.472779
-140.186791,5000,37086.344733
-348.028157,5000,37178.280684
-357.866016,5000,37269.413633
-243.322518,5000,37363.26461
-309.719843,5000,37456.078574
-330.062105,5000,37547.670507
-176.949063,5000,37639.115461
-174.959193,5000,37730.64941
-371.006216,5000,37821.693361
-280.821831,5000,37912.605253
-298.201649,5000,38003.362196
134.535008,5000,38094.898151
77.230297,5000,38185.158018
629.388353,5000,38275.902962
-316.083076,5000,38366.397903
-313.165216,5000,38457.605848
-395.945265,5000,38548.928832
459.825264,5000,38640.118751
86.857023,5000,38730.612723
-240.662797,5000,38821.233668
318.851776,5000,38911.228603
-238.454622,5000,39002.693586
-413.595538,5000,39093.7045
-9.320827,5000,39184.67345
-260.430578,5000,39275.497872
47.087495,5000,39366.415816
138.361395,5000,39458.279762
-253.901616,5000,39550.203646
-344.311523,5000,39641.306497
-90.435737,5000,39732.797357
2401.906081,5000,39824.060249
3107.573134,5000,39916.166084
2812.104983,5000,40008.187946
-391.458589,5000,40099.973809
-442.347757,5000,40191.608671
3345.158466,5000,40282.725527
-335.095667,5000,40373.768386
-150.441876,5000,40465.57925
-195.159995,5000,40556.78913
-147.14801,5000,40647.301955
635.03098,5000,40737.795841
1168.502197,5000,40828.255659
2752.033285,5000,40919.972522
-1146.716231,5000,41010.761371
3153.200481,5000,41103.553473
3013.001134,5000,41194.899218
3330.717077,5000,41285.829039
2994.581576,5000,41376.40289
3180.182631,5000,41466.815742
3129.160621,5000,41557.858596
3422.758371,5000,41649.564461
3275.657362,5000,41739.923381
2656.911944,5000,41830.419239
2833.312243,5000,41921.218089
-276.924471,5000,42012.431944
2850.70142,5000,42104.562809
3149.217082,5000,42195.688677
-405.15027,5000,42287.22753
-423.933545,5000,42378.920388
310.270371,5000,42470.373248
-236.963861,5000,42561.901153
-272.73819,5000,42653.004967
-1803.493179,5000,42743.908822
-402.428237,5000,42835.348679
-409.438958,5000,42926.502614
-379.612059,5000,43017.60647
-380.97462,5000,43108.022305
-421.335841,5000,43198.397109
-439.409654,5000,43289.357919
-435.075804,5000,43380.35873
-388.372833,5000,43471.155537
-311.121702,5000,43561.967346
-391.994607,5000,43653.449161
-287.454725,5000,43745.021972
-398.255438,5000,43836.295784
-325.660402,5000,43927.377597
-314.095563,5000,44018.067401
-206.996902,5000,44109.054227
-195.85006,5000,44200.009034
-22.987197,5000,44291.207849
-33.563298,5000,44382.237657
26.130152,5000,44473.463468
-61.19121,5000,44564.753281
59.237273,5000,44656.985101
-349.230244,5000,44748.320909
-45.747952,5000,44839.173748
-307.09876,5000,44929.684523
-287.14163,5000,45020.268358
-249.329566,5000,45111.072137
461.691132,5000,45202.586951
-269.16698,5000,45293.916764
3294.785294,5000,45385.007572
362.671501,5000,45475.386376
3719.263555,5000,45567.42118
-33.334718,5000,45658.398827
-41.061822,5000,45749.671642
258.29106,5000,45840.058444
2910.561571,5000,45930.644249
3286.041589,5000,46021.082054
1336.678464,5000,46112.538871
507.032337,5000,46204.194687
302.7121,5000,46294.947458
1777.461984,5000,46385.982268
3509.864721,5000,46480.157228
-19.750768,5000,46583.526175
2944.08621,5000,46671.077931
2999.162781,5000,46763.168722
3386.109903,5000,46852.020489
3092.133357,5000,46940.47325
3292.100559,5000,47027.822998
3493.137612,5000,47114.882808
3769.534658,5000,47202.091561
3344.459856,5000,47288.841343
3096.207177,5000,47375.955056
